Time, Bin, Proportion, Type of immunity 
315, 0.28125, 0.00184369, Reduction 
315, 0.285156, 0.00182557, Reduction 
315, 0.289062, 0.00184442, Reduction 
315, 0.292969, 0.00186169, Reduction 
315, 0.296875, 0.00184868, Reduction 
315, 0.300781, 0.00186169, Reduction 
315, 0.304688, 0.00188699, Reduction 
315, 0.308594, 0.00187471, Reduction 
315, 0.3125, 0.00190365, Reduction 
315, 0.316406, 0.00192798, Reduction 
315, 0.320312, 0.00192275, Reduction 
315, 0.324219, 0.00190207, Reduction 
315, 0.328125, 0.00195899, Reduction 
315, 0.332031, 0.00195109, Reduction 
315, 0.335938, 0.00192153, Reduction 
315, 0.339844, 0.00197529, Reduction 
315, 0.34375, 0.00199767, Reduction 
315, 0.347656, 0.0019838, Reduction 
315, 0.351562, 0.00200095, Reduction 
315, 0.355469, 0.0020333, Reduction 
315, 0.359375, 0.0020254, Reduction 
315, 0.363281, 0.00205702, Reduction 
315, 0.367188, 0.00204656, Reduction 
315, 0.371094, 0.00206152, Reduction 
315, 0.375, 0.00205045, Reduction 
315, 0.378906, 0.00209375, Reduction 
315, 0.382812, 0.00209485, Reduction 
315, 0.386719, 0.00210312, Reduction 
315, 0.390625, 0.00212817, Reduction 
315, 0.394531, 0.0021081, Reduction 
315, 0.398438, 0.00214897, Reduction 
315, 0.402344, 0.00213291, Reduction 
315, 0.40625, 0.0021576, Reduction 
315, 0.410156, 0.00215116, Reduction 
315, 0.414062, 0.00214447, Reduction 
315, 0.417969, 0.00220479, Reduction 
315, 0.421875, 0.00218314, Reduction 
315, 0.425781, 0.00221331, Reduction 
315, 0.429688, 0.00218971, Reduction 
315, 0.433594, 0.00222304, Reduction 
315, 0.4375, 0.00222705, Reduction 
315, 0.441406, 0.00224882, Reduction 
315, 0.445312, 0.00227229, Reduction 
315, 0.449219, 0.00224104, Reduction 
315, 0.453125, 0.00225271, Reduction 
315, 0.457031, 0.00227448, Reduction 
315, 0.460938, 0.00231596, Reduction 
315, 0.464844, 0.00229504, Reduction 
315, 0.46875, 0.00231851, Reduction 
315, 0.472656, 0.00232715, Reduction 
315, 0.476562, 0.00232775, Reduction 
315, 0.480469, 0.00235548, Reduction 
315, 0.484375, 0.00236193, Reduction 
315, 0.488281, 0.00236813, Reduction 
315, 0.492188, 0.00236521, Reduction 
315, 0.496094, 0.00240584, Reduction 
315, 0.5, 0.00237774, Reduction 
315, 0.503906, 0.00241022, Reduction 
315, 0.507812, 0.00241472, Reduction 
315, 0.511719, 0.00242895, Reduction 
315, 0.515625, 0.00242238, Reduction 
315, 0.519531, 0.00245449, Reduction 
315, 0.523438, 0.00246312, Reduction 
315, 0.527344, 0.0024737, Reduction 
315, 0.53125, 0.0024928, Reduction 
315, 0.535156, 0.00254254, Reduction 
315, 0.539062, 0.00248319, Reduction 
315, 0.542969, 0.00253512, Reduction 
315, 0.546875, 0.00255787, Reduction 
315, 0.550781, 0.00254656, Reduction 
315, 0.554688, 0.00254011, Reduction 
315, 0.558594, 0.00254388, Reduction 
315, 0.5625, 0.00258353, Reduction 
315, 0.566406, 0.00257234, Reduction 
315, 0.570312, 0.00260542, Reduction 
315, 0.574219, 0.00261466, Reduction 
315, 0.578125, 0.00262804, Reduction 
315, 0.582031, 0.00261795, Reduction 
315, 0.585938, 0.00270187, Reduction 
315, 0.589844, 0.00267633, Reduction 
315, 0.59375, 0.00269141, Reduction 
315, 0.597656, 0.00268898, Reduction 
315, 0.601562, 0.00272741, Reduction 
315, 0.605469, 0.0027178, Reduction 
315, 0.609375, 0.00269688, Reduction 
315, 0.613281, 0.00273629, Reduction 
315, 0.617188, 0.00280269, Reduction 
315, 0.621094, 0.00277375, Reduction 
315, 0.625, 0.00282763, Reduction 
315, 0.628906, 0.00284563, Reduction 
315, 0.632812, 0.00282033, Reduction 
315, 0.636719, 0.00283736, Reduction 
315, 0.640625, 0.00286059, Reduction 
315, 0.644531, 0.00285074, Reduction 
315, 0.648438, 0.00292237, Reduction 
315, 0.652344, 0.00288661, Reduction 
315, 0.65625, 0.00293721, Reduction 
315, 0.660156, 0.0029186, Reduction 
315, 0.664062, 0.00293356, Reduction 
315, 0.667969, 0.00297333, Reduction 
315, 0.671875, 0.00296531, Reduction 
315, 0.675781, 0.00302125, Reduction 
315, 0.679688, 0.00302113, Reduction 
315, 0.683594, 0.00307136, Reduction 
315, 0.6875, 0.00307525, Reduction 
315, 0.691406, 0.00306516, Reduction 
315, 0.695312, 0.00309824, Reduction 
315, 0.699219, 0.00308863, Reduction 
315, 0.703125, 0.00316744, Reduction 
315, 0.707031, 0.00317997, Reduction 
315, 0.710938, 0.00317425, Reduction 
315, 0.714844, 0.00325307, Reduction 
315, 0.71875, 0.00321415, Reduction 
315, 0.722656, 0.00328165, Reduction 
315, 0.726562, 0.00327009, Reduction 
315, 0.730469, 0.00328895, Reduction 
315, 0.734375, 0.00330816, Reduction 
315, 0.738281, 0.00333297, Reduction 
315, 0.742188, 0.00337688, Reduction 
315, 0.746094, 0.00340631, Reduction 
315, 0.75, 0.00344487, Reduction 
315, 0.753906, 0.00343854, Reduction 
315, 0.757812, 0.00346299, Reduction 
315, 0.761719, 0.00350981, Reduction 
315, 0.765625, 0.00349595, Reduction 
315, 0.769531, 0.0035705, Reduction 
315, 0.773438, 0.00358753, Reduction 
315, 0.777344, 0.00362341, Reduction 
315, 0.78125, 0.00363545, Reduction 
315, 0.785156, 0.00367948, Reduction 
315, 0.789062, 0.00370307, Reduction 
315, 0.792969, 0.00374248, Reduction 
315, 0.796875, 0.00378529, Reduction 
315, 0.800781, 0.00380062, Reduction 
315, 0.804688, 0.00388235, Reduction 
315, 0.808594, 0.00387967, Reduction 
315, 0.8125, 0.00392844, Reduction 
315, 0.816406, 0.00396894, Reduction 
315, 0.820312, 0.00399035, Reduction 
315, 0.824219, 0.00407536, Reduction 
315, 0.828125, 0.00412085, Reduction 
315, 0.832031, 0.00411915, Reduction 
315, 0.835938, 0.00416914, Reduction 
315, 0.839844, 0.00423603, Reduction 
315, 0.84375, 0.00425293, Reduction 
315, 0.847656, 0.00432092, Reduction 
315, 0.851562, 0.00438757, Reduction 
315, 0.855469, 0.00441627, Reduction 
315, 0.859375, 0.00451345, Reduction 
315, 0.863281, 0.00452488, Reduction 
315, 0.867188, 0.0046043, Reduction 
315, 0.871094, 0.00465174, Reduction 
315, 0.875, 0.00472569, Reduction 
315, 0.878906, 0.00480936, Reduction 
315, 0.882812, 0.00484889, Reduction 
315, 0.886719, 0.00493013, Reduction 
315, 0.890625, 0.00502038, Reduction 
315, 0.894531, 0.00507304, Reduction 
315, 0.898438, 0.00515599, Reduction 
315, 0.902344, 0.00531337, Reduction 
315, 0.90625, 0.00539182, Reduction 
315, 0.910156, 0.00551904, Reduction 
315, 0.914062, 0.00558143, Reduction 
315, 0.917969, 0.00573017, Reduction 
315, 0.921875, 0.00581434, Reduction 
315, 0.925781, 0.00599811, Reduction 
315, 0.929688, 0.00611621, Reduction 
315, 0.933594, 0.00621545, Reduction 
315, 0.9375, 0.00642817, Reduction 
315, 0.941406, 0.00658823, Reduction 
315, 0.945312, 0.00685933, Reduction 
315, 0.949219, 0.00700576, Reduction 
315, 0.953125, 0.00731286, Reduction 
315, 0.957031, 0.00754979, Reduction 
315, 0.960938, 0.00787866, Reduction 
315, 0.964844, 0.0082788, Reduction 
315, 0.96875, 0.00867018, Reduction 
315, 0.972656, 0.00914938, Reduction 
315, 0.976562, 0.00977416, Reduction 
315, 0.980469, 0.0105039, Reduction 
315, 0.984375, 0.0114994, Reduction 
315, 0.988281, 0.0128775, Reduction 
315, 0.992188, 0.0148494, Reduction 
315, 0.996094, 0.0185151, Reduction 
315, 1, 0.0426619, Reduction 
315, 1.00391, 0, Reduction 
322, 0.00390625, 0.210185, Reduction 
322, 0.0078125, 0.000118583, Reduction 
322, 0.0117188, 0.000161638, Reduction 
322, 0.015625, 0.00022172, Reduction 
322, 0.0195312, 0.000260883, Reduction 
322, 0.0234375, 0.000306248, Reduction 
322, 0.0273438, 0.000369371, Reduction 
322, 0.03125, 0.000418264, Reduction 
322, 0.0351562, 0.000461562, Reduction 
322, 0.0390625, 0.000511914, Reduction 
322, 0.0429688, 0.000560563, Reduction 
322, 0.046875, 0.000600091, Reduction 
322, 0.0507812, 0.000658592, Reduction 
322, 0.0546875, 0.000698484, Reduction 
322, 0.0585938, 0.000724269, Reduction 
322, 0.0625, 0.000787756, Reduction 
322, 0.0664062, 0.000816946, Reduction 
322, 0.0703125, 0.000860974, Reduction 
322, 0.0742188, 0.000901474, Reduction 
322, 0.078125, 0.000932123, Reduction 
322, 0.0820312, 0.000946475, Reduction 
322, 0.0859375, 0.00101264, Reduction 
322, 0.0898438, 0.00104973, Reduction 
322, 0.09375, 0.00107369, Reduction 
322, 0.0976562, 0.00109996, Reduction 
322, 0.101562, 0.00111857, Reduction 
322, 0.105469, 0.00114618, Reduction 
322, 0.109375, 0.00117294, Reduction 
322, 0.113281, 0.00120845, Reduction 
322, 0.117188, 0.00124202, Reduction 
322, 0.121094, 0.00125199, Reduction 
322, 0.125, 0.00126197, Reduction 
322, 0.128906, 0.0012914, Reduction 
322, 0.132812, 0.00134345, Reduction 
322, 0.136719, 0.00133628, Reduction 
322, 0.140625, 0.00137252, Reduction 
322, 0.144531, 0.00138408, Reduction 
322, 0.148438, 0.00143224, Reduction 
322, 0.152344, 0.00142397, Reduction 
322, 0.15625, 0.0014714, Reduction 
322, 0.160156, 0.00147031, Reduction 
322, 0.164062, 0.00149658, Reduction 
322, 0.167969, 0.00152832, Reduction 
322, 0.171875, 0.0015355, Reduction 
322, 0.175781, 0.00153951, Reduction 
322, 0.179688, 0.00156809, Reduction 
322, 0.183594, 0.00156238, Reduction 
322, 0.1875, 0.00162246, Reduction 
322, 0.191406, 0.00163705, Reduction 
322, 0.195312, 0.00163426, Reduction 
322, 0.199219, 0.00164435, Reduction 
322, 0.203125, 0.00163863, Reduction 
322, 0.207031, 0.00166685, Reduction 
322, 0.210938, 0.0016688, Reduction 
322, 0.214844, 0.00171441, Reduction 
322, 0.21875, 0.00171647, Reduction 
322, 0.222656, 0.00171538, Reduction 
322, 0.226562, 0.00171757, Reduction 
322, 0.230469, 0.00175089, Reduction 
322, 0.234375, 0.00176743, Reduction 
322, 0.238281, 0.00177935, Reduction 
322, 0.242188, 0.00177704, Reduction 
322, 0.246094, 0.00181256, Reduction 
322, 0.25, 0.00179346, Reduction 
322, 0.253906, 0.00185196, Reduction 
322, 0.257812, 0.00184965, Reduction 
322, 0.261719, 0.00184612, Reduction 
322, 0.265625, 0.00189526, Reduction 
322, 0.269531, 0.00187495, Reduction 
322, 0.273438, 0.00188699, Reduction 
322, 0.277344, 0.00191594, Reduction 
322, 0.28125, 0.00188796, Reduction 
322, 0.285156, 0.00191071, Reduction 
322, 0.289062, 0.00192798, Reduction 
322, 0.292969, 0.00192579, Reduction 
322, 0.296875, 0.00194659, Reduction 
322, 0.300781, 0.0019804, Reduction 
322, 0.304688, 0.00194355, Reduction 
322, 0.308594, 0.00195753, Reduction 
322, 0.3125, 0.00199901, Reduction 
322, 0.316406, 0.00197359, Reduction 
322, 0.320312, 0.00198721, Reduction 
322, 0.324219, 0.00201178, Reduction 
322, 0.328125, 0.00202978, Reduction 
322, 0.332031, 0.00202747, Reduction 
322, 0.335938, 0.0020552, Reduction 
322, 0.339844, 0.00206651, Reduction 
322, 0.34375, 0.00207648, Reduction 
322, 0.347656, 0.00207563, Reduction 
322, 0.351562, 0.00209253, Reduction 
322, 0.355469, 0.00208889, Reduction 
322, 0.359375, 0.00210202, Reduction 
322, 0.363281, 0.00213401, Reduction 
322, 0.367188, 0.00213291, Reduction 
322, 0.371094, 0.00214714, Reduction 
322, 0.375, 0.00212476, Reduction 
322, 0.378906, 0.00218047, Reduction 
322, 0.382812, 0.00215091, Reduction 
322, 0.386719, 0.00217366, Reduction 
322, 0.390625, 0.00218777, Reduction 
322, 0.394531, 0.0021587, Reduction 
322, 0.398438, 0.00221854, Reduction 
322, 0.402344, 0.00220054, Reduction 
322, 0.40625, 0.00223654, Reduction 
322, 0.410156, 0.00220564, Reduction 
322, 0.414062, 0.00223556, Reduction 
322, 0.417969, 0.00224809, Reduction 
322, 0.421875, 0.00225405, Reduction 
322, 0.425781, 0.00227789, Reduction 
322, 0.429688, 0.00226427, Reduction 
322, 0.433594, 0.00226123, Reduction 
322, 0.4375, 0.00228506, Reduction 
322, 0.441406, 0.00232678, Reduction 
322, 0.445312, 0.00229929, Reduction 
322, 0.449219, 0.00232252, Reduction 
322, 0.453125, 0.00233688, Reduction 
322, 0.457031, 0.00233481, Reduction 
322, 0.460938, 0.00235731, Reduction 
322, 0.464844, 0.00236643, Reduction 
322, 0.46875, 0.00236959, Reduction 
322, 0.472656, 0.00237081, Reduction 
322, 0.476562, 0.00240255, Reduction 
322, 0.480469, 0.00237507, Reduction 
322, 0.484375, 0.00241228, Reduction 
322, 0.488281, 0.002409, Reduction 
322, 0.492188, 0.0024197, Reduction 
322, 0.496094, 0.00240693, Reduction 
322, 0.5, 0.00245546, Reduction 
322, 0.503906, 0.00245886, Reduction 
322, 0.507812, 0.00245096, Reduction 
322, 0.511719, 0.00248891, Reduction 
322, 0.515625, 0.00252685, Reduction 
322, 0.519531, 0.00247261, Reduction 
322, 0.523438, 0.00252624, Reduction 
322, 0.527344, 0.00253804, Reduction 
322, 0.53125, 0.0025187, Reduction 
322, 0.535156, 0.00251919, Reduction 
322, 0.539062, 0.00253403, Reduction 
322, 0.542969, 0.00255361, Reduction 
322, 0.546875, 0.00254984, Reduction 
322, 0.550781, 0.00258608, Reduction 
322, 0.554688, 0.00257489, Reduction 
322, 0.558594, 0.00259642, Reduction 
322, 0.5625, 0.00259788, Reduction 
322, 0.566406, 0.0026621, Reduction 
322, 0.570312, 0.00264446, Reduction 
322, 0.574219, 0.00264884, Reduction 
322, 0.578125, 0.00265942, Reduction 
322, 0.582031, 0.00268448, Reduction 
322, 0.585938, 0.00267548, Reduction 
322, 0.589844, 0.00265383, Reduction 
322, 0.59375, 0.00269445, Reduction 
322, 0.597656, 0.00275684, Reduction 
322, 0.601562, 0.00272242, Reduction 
322, 0.605469, 0.00277521, Reduction 
322, 0.609375, 0.00279175, Reduction 
322, 0.613281, 0.00276536, Reduction 
322, 0.617188, 0.00277545, Reduction 
322, 0.621094, 0.00280561, Reduction 
322, 0.625, 0.00278555, Reduction 
322, 0.628906, 0.00285414, Reduction 
322, 0.632812, 0.00282264, Reduction 
322, 0.636719, 0.00287178, Reduction 
322, 0.640625, 0.00283407, Reduction 
322, 0.644531, 0.00286971, Reduction 
322, 0.648438, 0.00288066, Reduction 
322, 0.652344, 0.00290133, Reduction 
322, 0.65625, 0.00292371, Reduction 
322, 0.660156, 0.00295059, Reduction 
322, 0.664062, 0.00296056, Reduction 
322, 0.667969, 0.00301177, Reduction 
322, 0.671875, 0.0029754, Reduction 
322, 0.675781, 0.00299595, Reduction 
322, 0.679688, 0.00300836, Reduction 
322, 0.683594, 0.00304096, Reduction 
322, 0.6875, 0.00309228, Reduction 
322, 0.691406, 0.00307416, Reduction 
322, 0.695312, 0.0030907, Reduction 
322, 0.699219, 0.00315127, Reduction 
322, 0.703125, 0.00314616, Reduction 
322, 0.707031, 0.00317219, Reduction 
322, 0.710938, 0.00314871, Reduction 
322, 0.714844, 0.00318788, Reduction 
322, 0.71875, 0.00319542, Reduction 
322, 0.722656, 0.0032313, Reduction 
322, 0.726562, 0.00327922, Reduction 
322, 0.730469, 0.00325927, Reduction 
322, 0.734375, 0.00332081, Reduction 
322, 0.738281, 0.00332495, Reduction 
322, 0.742188, 0.00334416, Reduction 
322, 0.746094, 0.00337226, Reduction 
322, 0.75, 0.00334732, Reduction 
322, 0.753906, 0.00344596, Reduction 
322, 0.757812, 0.0034366, Reduction 
322, 0.761719, 0.00346542, Reduction 
322, 0.765625, 0.00348014, Reduction 
322, 0.769531, 0.00352052, Reduction 
322, 0.773438, 0.00353779, Reduction 
322, 0.777344, 0.00356503, Reduction 
322, 0.78125, 0.00360152, Reduction 
322, 0.785156, 0.00362487, Reduction 
322, 0.789062, 0.00368337, Reduction 
322, 0.792969, 0.00369663, Reduction 
322, 0.796875, 0.00372314, Reduction 
322, 0.800781, 0.00376449, Reduction 
322, 0.804688, 0.00377544, Reduction 
322, 0.808594, 0.00383017, Reduction 
322, 0.8125, 0.003904, Reduction 
322, 0.816406, 0.00392321, Reduction 
322, 0.820312, 0.00389731, Reduction 
322, 0.824219, 0.00395763, Reduction 
322, 0.828125, 0.00401942, Reduction 
322, 0.832031, 0.00403559, Reduction 
322, 0.835938, 0.00408278, Reduction 
322, 0.839844, 0.00414396, Reduction 
322, 0.84375, 0.00419358, Reduction 
322, 0.847656, 0.00424552, Reduction 
322, 0.851562, 0.00426035, Reduction 
322, 0.855469, 0.00433175, Reduction 
322, 0.859375, 0.00435108, Reduction 
322, 0.863281, 0.00445398, Reduction 
322, 0.867188, 0.00448353, Reduction 
322, 0.871094, 0.0045379, Reduction 
322, 0.875, 0.00458083, Reduction 
322, 0.878906, 0.00465308, Reduction 
322, 0.882812, 0.00474393, Reduction 
322, 0.886719, 0.0047505, Reduction 
322, 0.890625, 0.00490216, Reduction 
322, 0.894531, 0.00493707, Reduction 
322, 0.898438, 0.00506696, Reduction 
322, 0.902344, 0.00515319, Reduction 
322, 0.90625, 0.00519503, Reduction 
322, 0.910156, 0.00532809, Reduction 
322, 0.914062, 0.00539656, Reduction 
322, 0.917969, 0.00554652, Reduction 
322, 0.921875, 0.00562813, Reduction 
322, 0.925781, 0.00571886, Reduction 
322, 0.929688, 0.00586797, Reduction 
322, 0.933594, 0.00598765, Reduction 
322, 0.9375, 0.00619453, Reduction 
322, 0.941406, 0.00638013, Reduction 
322, 0.945312, 0.00654019, Reduction 
322, 0.949219, 0.00675461, Reduction 
322, 0.953125, 0.00695115, Reduction 
322, 0.957031, 0.0072619, Reduction 
322, 0.960938, 0.00755112, Reduction 
322, 0.964844, 0.00788255, Reduction 
322, 0.96875, 0.00824304, Reduction 
322, 0.972656, 0.00872199, Reduction 
322, 0.976562, 0.00930153, Reduction 
322, 0.980469, 0.00994796, Reduction 
322, 0.984375, 0.0109259, Reduction 
322, 0.988281, 0.0121333, Reduction 
322, 0.992188, 0.0139985, Reduction 
322, 0.996094, 0.0175195, Reduction 
322, 1, 0.0444439, Reduction 
322, 1.00391, 0, Reduction 
329, 0.00390625, 0.196166, Reduction 
329, 0.0078125, 0.000141448, Reduction 
329, 0.0117188, 0.000207368, Reduction 
329, 0.015625, 0.000270126, Reduction 
329, 0.0195312, 0.000328992, Reduction 
329, 0.0234375, 0.000381655, Reduction 
329, 0.0273438, 0.000456818, Reduction 
329, 0.03125, 0.000510089, Reduction 
329, 0.0351562, 0.000562509, Reduction 
329, 0.0390625, 0.000622105, Reduction 
329, 0.0429688, 0.000673916, Reduction 
329, 0.046875, 0.000727552, Reduction 
329, 0.0507812, 0.000785932, Reduction 
329, 0.0546875, 0.000815, Reduction 
329, 0.0585938, 0.000883839, Reduction 
329, 0.0625, 0.000916556, Reduction 
329, 0.0664062, 0.000966178, Reduction 
329, 0.0703125, 0.001004, Reduction 
329, 0.0742188, 0.00104414, Reduction 
329, 0.078125, 0.00106931, Reduction 
329, 0.0820312, 0.00114229, Reduction 
329, 0.0859375, 0.00114679, Reduction 
329, 0.0898438, 0.00121259, Reduction 
329, 0.09375, 0.00122341, Reduction 
329, 0.0976562, 0.00123557, Reduction 
329, 0.101562, 0.00127644, Reduction 
329, 0.105469, 0.00132326, Reduction 
329, 0.109375, 0.00135209, Reduction 
329, 0.113281, 0.00137812, Reduction 
329, 0.117188, 0.00137739, Reduction 
329, 0.121094, 0.00140573, Reduction 
329, 0.125, 0.00145936, Reduction 
329, 0.128906, 0.00147262, Reduction 
329, 0.132812, 0.00147529, Reduction 
329, 0.136719, 0.00152723, Reduction 
329, 0.140625, 0.00154121, Reduction 
329, 0.144531, 0.001567, Reduction 
329, 0.148438, 0.00159363, Reduction 
329, 0.152344, 0.00161674, Reduction 
329, 0.15625, 0.00161784, Reduction 
329, 0.160156, 0.0016587, Reduction 
329, 0.164062, 0.00164447, Reduction 
329, 0.167969, 0.0016722, Reduction 
329, 0.171875, 0.00169981, Reduction 
329, 0.175781, 0.00173715, Reduction 
329, 0.179688, 0.00174907, Reduction 
329, 0.183594, 0.00175308, Reduction 
329, 0.1875, 0.00176038, Reduction 
329, 0.191406, 0.00175758, Reduction 
329, 0.195312, 0.00177145, Reduction 
329, 0.199219, 0.00179334, Reduction 
329, 0.203125, 0.00183044, Reduction 
329, 0.207031, 0.00181961, Reduction 
329, 0.210938, 0.00183749, Reduction 
329, 0.214844, 0.00185257, Reduction 
329, 0.21875, 0.00186741, Reduction 
329, 0.222656, 0.0018893, Reduction 
329, 0.226562, 0.00187653, Reduction 
329, 0.230469, 0.00189514, Reduction 
329, 0.234375, 0.00193114, Reduction 
329, 0.238281, 0.00191703, Reduction 
329, 0.242188, 0.00195473, Reduction 
329, 0.246094, 0.00195668, Reduction 
329, 0.25, 0.00197918, Reduction 
329, 0.253906, 0.00199049, Reduction 
329, 0.257812, 0.00198915, Reduction 
329, 0.261719, 0.00201859, Reduction 
329, 0.265625, 0.00199949, Reduction 
329, 0.269531, 0.00199669, Reduction 
329, 0.273438, 0.00204413, Reduction 
329, 0.277344, 0.0020209, Reduction 
329, 0.28125, 0.00205982, Reduction 
329, 0.285156, 0.0020828, Reduction 
329, 0.289062, 0.00203184, Reduction 
329, 0.292969, 0.00206274, Reduction 
329, 0.296875, 0.00209168, Reduction 
329, 0.300781, 0.00207149, Reduction 
329, 0.304688, 0.00208426, Reduction 
329, 0.308594, 0.00210409, Reduction 
329, 0.3125, 0.00213133, Reduction 
329, 0.316406, 0.00211528, Reduction 
329, 0.320312, 0.00216174, Reduction 
329, 0.324219, 0.00214581, Reduction 
329, 0.328125, 0.0021829, Reduction 
